"357";"662";"0.768287004235495";"0.959332880088812";"0.148435640518015"
"348";"357";"0.787850204455587";"0.768287004235495";"0.0182864193951863"
"357";"795";"0.768287004235495";"0.864828238357138";"0.0358838160318846"
"357";"490";"0.768287004235495";"0.766545280516174";"0.0171325353384793"
"357";"964";"0.768287004235495";"0.82595585036175";"0.204480657414629"
"104";"357";"0.782344859885001";"0.768287004235495";"0.192289427604064"
"105";"357";"0.779384630260891";"0.768287004235495";"0.219178139794588"
"357";"1083";"0.768287004235495";"0.860768614027566";"0.0884741470086781"
"119";"357";"0.8416365504896";"0.768287004235495";"0.03157163551953"
"357";"468";"0.768287004235495";"0.779066243026901";"0.0267227032744313"
"8";"357";"0.853939255065104";"0.768287004235495";"0.112429536191154"
"4";"357";"0.822106672015276";"0.768287004235495";"0.00230289691287665"
"357";"564";"0.768287004235495";"0.898733003272943";"0.00597319723757043"
"276";"357";"0.891242529356455";"0.768287004235495";"0.0789226312650855"
"337";"357";"0.877901759127056";"0.768287004235495";"0.23763062487255"
"357";"1026";"0.768287004235495";"0.874354624644631";"0.262477073080846"
"357";"1023";"0.768287004235495";"0.72707419792512";"0.0879359781283187"
"357";"912";"0.768287004235495";"0.777032381938783";"0.00644921484510001"
"357";"614";"0.768287004235495";"0.746220408821227";"0.000932281496218776"
"357";"471";"0.768287004235495";"0.76601716060657";"0.0625449875082442"
"856";"857";"0.76366739412595";"0.840867624425565";"0.0247844035038667"
"856";"860";"0.76366739412595";"0.845272958293574";"0.0933768705538256"
"490";"856";"0.766545280516174";"0.76366739412595";"0.0628534228545644"
"677";"856";"0.838026791957346";"0.76366739412595";"0.102571011108025"
"856";"1106";"0.76366739412595";"0.813838193039269";"0.359593930182968"
"856";"891";"0.76366739412595";"0.766449305121499";"0.188355647876098"
"268";"856";"0.805812777597501";"0.76366739412595";"0.395227583760538"
"539";"856";"0.866047934352112";"0.76366739412595";"0.0025842495390658"
"420";"856";"0.803444585104786";"0.76366739412595";"0.401384876812986"
"126";"856";"0.816316354288147";"0.76366739412595";"0.373707950524919"
"522";"856";"0.771722464969274";"0.76366739412595";"0.602688351471142"
"606";"856";"0.781081031253785";"0.76366739412595";"0.154102651797591"
"600";"856";"0.818940182612297";"0.76366739412595";"0.075083360905683"
"856";"1052";"0.76366739412595";"0.779064573090374";"0.0163459292074105"
"116";"856";"0.765155980764954";"0.76366739412595";"0.0419087232433617"
"1";"856";"0.850586644972918";"0.76366739412595";"0.109033921616763"
"786";"856";"0.798427506199522";"0.76366739412595";"0.00638310382063636"
"95";"856";"0.782547086742118";"0.76366739412595";"0.0992627164389704"
"856";"912";"0.76366739412595";"0.777032381938783";"0.0548722990321389"
"587";"856";"0.775153517885352";"0.76366739412595";"0.0201016999204398"
"638";"856";"0.870514745076818";"0.76366739412595";"0.0562426086880442"
"795";"962";"0.864828238357138";"0.879805425405167";"0.0093240006635091"
"52";"962";"0.76865792717587";"0.879805425405167";"0.499240746789293"
"490";"962";"0.766545280516174";"0.879805425405167";"0.0298283564335957"
"170";"962";"0.830006887889393";"0.879805425405167";"0.0051219545057514"
"349";"962";"0.878566188268618";"0.879805425405167";"0.0610933703375114"
"891";"962";"0.766449305121499";"0.879805425405167";"0.134105300492024"
"101";"962";"0.803541942088478";"0.879805425405167";"0.0351003489420806"
"268";"962";"0.805812777597501";"0.879805425405167";"0.176891308483801"
"577";"962";"0.916400711223912";"0.879805425405167";"0.690474068833641"
"420";"962";"0.803444585104786";"0.879805425405167";"0.0128226963644285"
"126";"962";"0.816316354288147";"0.879805425405167";"0.192583139729657"
"943";"962";"0.930387837919586";"0.879805425405167";"0.631351439320658"
"628";"962";"0.875156489127761";"0.879805425405167";"0.0730684274131253"
"119";"962";"0.8416365504896";"0.879805425405167";"0.112540463081872"
"606";"962";"0.781081031253785";"0.879805425405167";"0.130345366925967"
"600";"962";"0.818940182612297";"0.879805425405167";"0.247783903277539"
"962";"1052";"0.879805425405167";"0.779064573090374";"0.00545405005120319"
"372";"962";"0.822750575103959";"0.879805425405167";"7.30694029096996e-05"
"4";"962";"0.822106672015276";"0.879805425405167";"0.235175540335848"
"1";"962";"0.850586644972918";"0.879805425405167";"0.370772327684712"
"786";"962";"0.798427506199522";"0.879805425405167";"0.149757529577274"
"962";"969";"0.879805425405167";"0.847956204444871";"0.101240492049042"
"962";"1023";"0.879805425405167";"0.72707419792512";"0.0826468624978566"
"123";"962";"0.802236787578465";"0.879805425405167";"0.44507422169236"
"912";"962";"0.777032381938783";"0.879805425405167";"0.0658524579888778"
"970";"1075";"0.857449162401367";"0.764497398219799";"0.00180746953204062"
"468";"970";"0.779066243026901";"0.857449162401367";"0.0162237036977909"
"4";"970";"0.822106672015276";"0.857449162401367";"0.0238958422660662"
"970";"1026";"0.857449162401367";"0.874354624644631";"0.0213018526040529"
"970";"1023";"0.857449162401367";"0.72707419792512";"0.0411667701330725"
"123";"970";"0.802236787578465";"0.857449162401367";"0.0145705742115349"
"614";"970";"0.746220408821227";"0.857449162401367";"0.00506986928037825"
"36";"1036";"0.908922889679902";"0.858765985231167";"0.109669817023668"
"662";"1036";"0.959332880088812";"0.858765985231167";"0.0219315040377437"
"718";"1036";"0.939976437949902";"0.858765985231167";"0.431762298155371"
"536";"1036";"0.848469059695931";"0.858765985231167";"0.5097208018944"
"567";"1036";"0.899230212559242";"0.858765985231167";"0.641394983909609"
"726";"1036";"0.856872445331858";"0.858765985231167";"0.0684693453606217"
"425";"1036";"0.847150481224306";"0.858765985231167";"0.108595430807315"
"568";"1036";"0.868912083211756";"0.858765985231167";"0.0483721417396804"
"795";"1036";"0.864828238357138";"0.858765985231167";"0.141422776539512"
"964";"1036";"0.82595585036175";"0.858765985231167";"0.372175652045796"
"204";"1036";"0.877129058192734";"0.858765985231167";"0.510240780327395"
"64";"1036";"0.919794601327635";"0.858765985231167";"0.665446404368681"
"364";"1036";"0.823687413408527";"0.858765985231167";"0.0149010821855773"
"772";"1036";"0.924411727666946";"0.858765985231167";"0.557359821455142"
"541";"1036";"0.88290998809488";"0.858765985231167";"0.74653567980023"
"74";"1036";"0.824088744546274";"0.858765985231167";"0.365200353912148"
"424";"1036";"0.86166126433957";"0.858765985231167";"0.482714665646102"
"891";"1036";"0.766449305121499";"0.858765985231167";"0.0745845309588816"
"104";"1036";"0.782344859885001";"0.858765985231167";"0.292870585911538"
"111";"1036";"0.876846971992049";"0.858765985231167";"0.477581762246287"
"574";"1036";"0.773462679948153";"0.858765985231167";"0.00665884909982368"
"708";"1036";"0.819349025024";"0.858765985231167";"0.253492737967956"
"803";"1036";"0.879338455383464";"0.858765985231167";"0.689635741536094"
"80";"1036";"0.904094639513735";"0.858765985231167";"0.488606115672254"
"678";"1036";"0.834938181520458";"0.858765985231167";"0.130904623677462"
"105";"1036";"0.779384630260891";"0.858765985231167";"0.18946560346824"
"544";"1036";"0.75341041493145";"0.858765985231167";"0.196910927544782"
"112";"1036";"0.841069125191121";"0.858765985231167";"0.0532251496827568"
"163";"1036";"0.889448463516517";"0.858765985231167";"0.451166868223577"
"790";"1036";"0.913793903138815";"0.858765985231167";"0.340650600159189"
"1036";"1083";"0.858765985231167";"0.860768614027566";"0.102674184982146"
"473";"1036";"0.901821259044101";"0.858765985231167";"0.480986928959201"
"1036";"1074";"0.858765985231167";"0.863908069633432";"0.211471180909842"
"1036";"1075";"0.858765985231167";"0.764497398219799";"0.211623550064478"
"575";"1036";"0.810828240245951";"0.858765985231167";"0.0238506911608005"
"606";"1036";"0.781081031253785";"0.858765985231167";"0.125277718989899"
"990";"1036";"0.816644123499374";"0.858765985231167";"0.296359275444549"
"528";"1036";"0.787390139975479";"0.858765985231167";"0.438272547679889"
"468";"1036";"0.779066243026901";"0.858765985231167";"0.178442095269644"
"1036";"1052";"0.858765985231167";"0.779064573090374";"0.17682103087206"
"302";"1036";"0.878559068057613";"0.858765985231167";"0.285832197661335"
"356";"1036";"0.855420426125397";"0.858765985231167";"0.217904136717781"
"1036";"1058";"0.858765985231167";"0.907734937873894";"0.441098843819236"
"372";"1036";"0.822750575103959";"0.858765985231167";"0.00954387025974535"
"766";"1036";"0.900788783461634";"0.858765985231167";"0.720473454189497"
"4";"1036";"0.822106672015276";"0.858765985231167";"0.0857083136328015"
"686";"1036";"0.853728426511608";"0.858765985231167";"0.38109320653542"
"734";"1036";"0.906210517554073";"0.858765985231167";"0.640262978897653"
"353";"1036";"0.876200719206297";"0.858765985231167";"0.375160249550774"
"387";"1036";"0.839840550111503";"0.858765985231167";"0.224579176399497"
"786";"1036";"0.798427506199522";"0.858765985231167";"0.134760855663708"
"481";"1036";"0.851338725155596";"0.858765985231167";"0.38027878369357"
"546";"1036";"0.831473566731736";"0.858765985231167";"0.0393534261040096"
"1026";"1036";"0.874354624644631";"0.858765985231167";"0.47809775359772"
"278";"1036";"0.718375245957551";"0.858765985231167";"0.0926557703218314"
"1023";"1036";"0.72707419792512";"0.858765985231167";"0.112267856455418"
"39";"1036";"0.903983485336443";"0.858765985231167";"0.419426866700775"
"123";"1036";"0.802236787578465";"0.858765985231167";"0.141158078183213"
"95";"1036";"0.782547086742118";"0.858765985231167";"0.141080327449833"
"965";"1036";"0.926130505837925";"0.858765985231167";"0.341695130443318"
"586";"1036";"0.883008633044473";"0.858765985231167";"0.407254216058234"
"614";"1036";"0.746220408821227";"0.858765985231167";"0.191946738520768"
"434";"1036";"0.825834265888207";"0.858765985231167";"0.586248448609287"
"1029";"1036";"0.894162594315776";"0.858765985231167";"0.599373416480752"
